Fecha,VCP,Fondo,Moneda,Categoria,Riesgo,Horizonte,Liquidacion
2026-07-16 00:00:00,"6,50514",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2026-07-16 00:00:00,"1,01787",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-16 00:00:00,"1,55892",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-16 00:00:00,"1,01208",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-07-16 00:00:00,"54,71170",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-16 00:00:00,"1,42418",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-07-16 00:00:00,"1,16498",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-07-16 00:00:00,"234,46464",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-16 00:00:00,"17,06164",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-16 00:00:00,"1,07935",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-16 00:00:00,"0,99680",Estrategia VI,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-16 00:00:00,"1,09988",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-07-16 00:00:00,"118,69834",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-16 00:00:00,"1,07400",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-07-16 00:00:00,"1,19594",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2026-07-16 00:00:00,"2,05583",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2026-07-16 00:00:00,"1,06244",Mercado libre FCICC,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-16 00:00:00,"12,66194",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2026-07-16 00:00:00,"9,77798",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-16 00:00:00,"41,15586",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-16 00:00:00,"739,89025",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2026-07-16 00:00:00,"1,53089",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2026-07-16 00:00:00,"1,72733",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-15 00:00:00,"168,07668",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-15 00:00:00,"239,01698",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2026-07-15 00:00:00,"72,15478",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"1,38159",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"1,42035",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2026-07-15 00:00:00,"2,40753",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"1,16924",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"1,05482",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2026-07-15 00:00:00,"167,69714",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"20,57388",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"2,21340",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2026-07-15 00:00:00,"1,02560",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2026-07-15 00:00:00,"14,33499",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"5,72825",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"6,50614",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2026-07-15 00:00:00,"1,01760",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"1,55891",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"1,01170",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-07-15 00:00:00,"54,85563",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"1,42097",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"1,16439",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-07-15 00:00:00,"234,30400",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"17,68603",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-15 00:00:00,"1,07691",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"0,99680",Estrategia VI,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"1,10614",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-07-15 00:00:00,"118,79076",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"1,07160",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"1,19595",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2026-07-15 00:00:00,"2,05572",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2026-07-15 00:00:00,"1,06168",Mercado libre FCICC,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"12,65579",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2026-07-15 00:00:00,"9,76363",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"41,14299",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-15 00:00:00,"743,87295",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2026-07-15 00:00:00,"1,53063",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2026-07-15 00:00:00,"1,72706",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-14 00:00:00,"164,99357",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-14 00:00:00,"239,01484",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2026-07-14 00:00:00,"72,14381",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"1,37347",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"1,41923",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2026-07-14 00:00:00,"2,38718",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"1,16891",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"1,05469",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2026-07-14 00:00:00,"167,44479",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"20,56577",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"2,21186",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2026-07-14 00:00:00,"1,02558",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2026-07-14 00:00:00,"14,31319",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"5,71435",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"6,50600",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2026-07-14 00:00:00,"1,01692",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"1,55951",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"1,01041",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-07-14 00:00:00,"54,66170",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"1,42064",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"1,16432",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-07-14 00:00:00,"234,00864",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"17,37690",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-14 00:00:00,"1,07645",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"0,99684",Estrategia VI,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"1,10063",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-07-14 00:00:00,"118,62153",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"1,07095",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"1,19564",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2026-07-14 00:00:00,"2,05433",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2026-07-14 00:00:00,"1,06092",Mercado libre FCICC,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"12,64983",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2026-07-14 00:00:00,"9,75651",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"41,05472",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-14 00:00:00,"740,09924",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2026-07-14 00:00:00,"1,52310",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2026-07-14 00:00:00,"1,72889",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-13 00:00:00,"165,42905",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-13 00:00:00,"238,86237",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2026-07-13 00:00:00,"72,11933",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"1,38430",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"1,41866",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2026-07-13 00:00:00,"2,40081",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"1,16850",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"1,05441",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2026-07-13 00:00:00,"167,51515",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"20,61799",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"2,20820",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2026-07-13 00:00:00,"1,02556",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2026-07-13 00:00:00,"14,35028",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"5,72378",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"6,50300",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2026-07-13 00:00:00,"1,01676",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"1,55921",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"1,01069",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-07-13 00:00:00,"54,72959",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"1,41955",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"1,16439",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-07-13 00:00:00,"236,03559",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"17,40747",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-13 00:00:00,"1,07533",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"0,99694",Estrategia VI,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"1,09569",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-07-13 00:00:00,"118,59817",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"1,06996",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"1,19522",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2026-07-13 00:00:00,"2,05251",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2026-07-13 00:00:00,"1,06016",Mercado libre FCICC,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"12,64351",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2026-07-13 00:00:00,"9,81038",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"41,14045",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-13 00:00:00,"741,41763",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2026-07-13 00:00:00,"1,52029",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2026-07-13 00:00:00,"1,73327",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-08 00:00:00,"163,68118",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-08 00:00:00,"238,69930",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2026-07-08 00:00:00,"71,97714",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"1,38797",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"1,41535",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2026-07-08 00:00:00,"2,40784",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"1,16834",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"1,05435",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2026-07-08 00:00:00,"167,68451",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"20,55836",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"2,21188",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2026-07-08 00:00:00,"1,02547",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2026-07-08 00:00:00,"14,38658",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"5,74076",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"6,50304",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2026-07-08 00:00:00,"1,01454",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"1,56173",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"1,01050",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-07-08 00:00:00,"54,79903",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"1,41927",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"1,16422",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-07-08 00:00:00,"237,11116",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"17,23570",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-08 00:00:00,"1,07598",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"0,99675",Estrategia VI,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"1,09124",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-07-08 00:00:00,"118,88716",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"1,06954",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"1,19517",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2026-07-08 00:00:00,"2,04842",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2026-07-08 00:00:00,"1,05623",Mercado libre FCICC,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"12,61371",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2026-07-08 00:00:00,"9,82838",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"41,16997",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-08 00:00:00,"740,64248",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2026-07-08 00:00:00,"1,51692",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2026-07-08 00:00:00,"1,71878",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-07 00:00:00,"164,92670",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-07 00:00:00,"238,19661",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2026-07-07 00:00:00,"71,92291",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"1,38555",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"1,41322",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2026-07-07 00:00:00,"2,40718",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"1,16815",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"1,05424",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2026-07-07 00:00:00,"167,38603",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"20,66384",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"2,20452",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2026-07-07 00:00:00,"1,02544",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2026-07-07 00:00:00,"14,35343",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"5,72245",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"6,48273",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2026-07-07 00:00:00,"1,01326",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"1,55781",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"1,01317",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-07-07 00:00:00,"54,77684",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"1,41848",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"1,16353",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-07-07 00:00:00,"236,74705",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"17,35208",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-07 00:00:00,"1,07485",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"0,99740",Estrategia VI,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"1,09973",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-07-07 00:00:00,"118,62871",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"1,07054",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"1,19514",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2026-07-07 00:00:00,"2,04787",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2026-07-07 00:00:00,"1,05562",Mercado libre FCICC,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"12,60800",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2026-07-07 00:00:00,"9,82165",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"41,11415",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-07 00:00:00,"741,08556",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2026-07-07 00:00:00,"1,51981",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2026-07-07 00:00:00,"1,71307",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-06 00:00:00,"166,96371",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-06 00:00:00,"238,19674",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2026-07-06 00:00:00,"71,89321",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"1,38487",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"1,41240",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2026-07-06 00:00:00,"2,40557",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"1,16822",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"1,05432",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2026-07-06 00:00:00,"167,20499",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"20,63839",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"2,20264",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2026-07-06 00:00:00,"1,02542",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2026-07-06 00:00:00,"14,33519",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"5,71649",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"6,48113",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2026-07-06 00:00:00,"1,01311",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"1,55585",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"1,01225",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-07-06 00:00:00,"54,71852",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"1,41812",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"1,16352",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-07-06 00:00:00,"236,44911",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"17,52424",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-07-06 00:00:00,"1,07467",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"0,99765",Estrategia VI,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-07-06 00:00:00,"1,10294",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-07-06 00:00:00,"118,53994",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
